serialno,sporder,wagp,occp,rac1p,fhisp
2016000331527,2,10000,7700,1,0
2016000331527,3,,,1,0
2016000331527,4,,,1,0
2016000331890,1,35000,2830,1,0
2016000331890,2,12000,2850,1,0
2016000332005,1,0,,1,0
2016000332280,1,504000,2100,6,0
2016000332821,1,90000,3320,6,0
2016000332821,2,19000,4720,6,0
2016000332821,3,0,,6,0
2016000332821,4,0,4510,6,0
2016000332859,1,0,,1,0
2016000332859,2,64000,3600,6,0
2016000333813,1,0,,1,0
2016000333813,2,0,,1,0
2016000334643,1,130000,136,1,0
2016000334643,2,8800,6355,8,0
2016000334643,3,45000,3500,8,0
2016000334643,4,5400,4720,1,0
2016000335422,1,0,,6,0
2016000335462,1,200000,1005,6,0
2016000335465,1,504000,20,1,0
2016000335465,2,0,2630,6,0
2016000335487,1,75000,2145,1,0
2016000335487,2,85000,2630,1,0
2016000335857,1,0,,1,0
2016000335857,2,20000,4610,9,0
2016000336342,1,0,,1,0
2016000336568,1,9000,1010,6,0
2016000336568,2,12000,5240,8,0
2016000336568,3,62000,1006,8,0
2016000336883,1,0,,6,0
2016000337317,1,60000,4920,1,0
2016000337317,2,0,,1,0
2016000337317,3,0,,1,0
2016000337317,4,0,,1,0
2016000337317,5,,,1,0
2016000337391,1,0,,1,0
2016000337391,2,0,,1,0
2016000338365,1,100000,1020,6,0
2016000338485,1,0,,7,0
2016000338733,1,181000,2630,1,0
2016000339043,1,70000,2860,1,0
2016000339043,2,80000,4710,1,0
2016000339163,1,60000,5540,6,0
2016000339163,2,40000,5820,6,0
2016000339163,3,2000,2330,6,0
2016000339163,4,0,,6,0
2016000339163,5,15400,5400,6,0
2016000339213,1,100000,430,6,0
2016000339213,2,24900,1020,1,0
2016000339213,3,28000,3500,7,0
2016000339213,4,15000,420,6,0
2016000340623,1,0,,1,0
2016000340742,1,36000,310,8,0
2016000340742,2,0,4230,8,0
2016000340979,1,45000,2825,1,0
2016000340979,2,0,,1,0
2016000341283,1,0,,6,0
2016000341283,2,0,,6,0
2016000341699,1,0,,1,0
2016000341735,1,90000,4965,1,0
2016000341735,2,90000,3140,1,0
2016000341758,1,22000,4250,1,0
2016000342277,1,130000,1020,1,0
2016000342558,1,27000,4850,6,0
2016000343431,1,0,,2,0
2016000343847,1,0,,6,0
2016000343847,2,0,,6,0
2016000343882,1,140000,1005,6,0
2016000345226,1,27000,1010,1,0
2016000345226,2,36000,4010,1,0
2016000345244,1,0,2100,6,0
2016000345244,2,0,,9,0
2016000345244,3,0,1300,1,0
2016000345244,4,0,,1,0
2016000345631,1,0,,6,1
2016000346680,1,44000,5000,6,0
2016000346968,1,48000,10,1,0
2016000346968,2,48000,5700,6,0
2016000346968,3,8000,4920,1,0
2016000347285,1,88000,430,6,0
2016000347712,1,54000,2310,1,0
2016000347712,2,50000,2100,1,1
2016000347712,3,,,1,1
2016000349355,1,0,2100,1,0
2016000349355,2,100000,1020,1,0
2016000349355,3,0,,1,0
2016000349355,4,,,1,0
2016000349355,5,0,,1,0
2016000349614,1,0,,6,0
2016000349718,1,0,,1,0
2016000349718,2,0,5700,1,0
2016000349972,1,139000,850,6,0
2016000350186,1,0,136,9,0
2016000350186,2,6500,230,1,0
2016000350936,1,0,,6,0
2016000351002,1,165000,1020,6,0
2016000351002,2,504000,910,6,0
2016000351002,3,,,6,0
2016000351002,4,,,6,0
2016000351600,1,260000,1020,1,0
2016000351600,2,155000,1650,1,0
2016000351600,3,,,1,0
2016000351600,4,,,1,0
2016000352206,1,0,,1,0
2016000352327,1,19100,4700,1,0
2016000353425,1,93000,2850,1,0
2016000353651,1,3000,2025,1,0
2016000353727,1,60000,800,1,0
2016000355280,1,82000,630,1,0
2016000355391,1,65000,2145,1,0
2016000355391,2,200,5860,1,0
2016000356808,1,82000,2025,1,0
2016000356808,2,0,1020,1,0
2016000356808,3,140000,120,6,0
2016000356808,4,100000,4920,1,0
2016000356808,5,83000,3160,1,0
2016000356808,6,34000,1760,1,0
2016000356808,7,48800,1300,1,0
2016000358087,1,0,,1,0
2016000358422,1,0,,1,0
2016000358445,1,0,4920,1,0
2016000358445,2,250000,10,1,0
2016000358445,3,5000,2540,1,0
2016000358793,1,0,,6,0
2016000358793,2,0,,6,0
2016000359603,1,0,4700,1,0
2016000359603,2,1000,4130,1,0
2016000359631,1,27000,4220,8,0
2016000359631,2,21000,4020,8,0
2016000359631,3,22000,4720,8,0
2016000359842,1,200000,4700,1,0
2016000359855,1,0,,1,0
2016000359855,2,10000,5860,1,0
2016000360138,1,0,,1,0
2016000360323,1,40000,5400,9,0
2016000361197,1,0,,1,0
2016000361905,1,100000,1050,6,0
2016000361905,2,100000,3060,6,0
2016000361905,3,,,6,0
2016000361905,4,,,6,0
2016000362158,1,0,4230,1,0
2016000362158,2,0,8255,1,0
2016000362340,1,92000,430,1,0
2016000362340,2,50000,2310,1,0
2016000362340,3,95000,1760,5,0
2016000362529,1,80000,4230,1,0
2016000362529,2,9400,4720,1,0
2016000362746,1,0,,2,0
2016000363100,1,180000,710,1,0
2016000363709,1,0,340,2,0
2016000364262,1,13000,4350,1,0
2016000364262,2,291000,430,1,0
2016000364262,3,,,1,0
2016000364262,4,,,1,0
2016000365366,1,0,4920,1,0
2016000365784,1,100000,6440,6,0
2016000365784,2,0,,6,0
2016000365999,1,0,,1,0
2016000366370,1,68000,430,1,0
2016000366553,1,504000,1020,1,0
2016000366553,2,125000,1050,1,0
2016000366553,3,,,1,0
2016000366603,1,150000,1020,6,0
2016000366603,2,170000,300,6,0
2016000366603,3,80000,1020,6,0
2016000366603,4,100000,1020,6,0
2016000367034,1,50000,6440,8,0
2016000367034,2,45000,3645,8,0
2016000367034,3,0,4230,8,0
2016000367034,4,15000,5620,8,0
2016000367526,1,0,,1,0
2016000367526,2,33300,4760,1,0
2016000367990,1,101000,410,1,0
2016000368356,1,504000,850,1,0
2016000368356,2,120000,2825,1,0
2016000368356,3,,,1,0
2016000368356,4,,,1,0
2016000370008,1,504000,1020,6,0
2016000370008,2,102000,1300,1,0
2016000370010,1,0,,1,0
2016000370991,1,60000,2310,2,0
2016000371228,1,0,,3,0
2016000371251,1,55000,4700,9,0
2016000371251,2,120000,4710,1,0
2016000371251,3,,,9,0
2016000371251,4,,,9,0
2016000371364,1,0,50,2,0
2016000371364,2,0,9920,2,0
2016000371364,3,0,500,2,0
2016000371790,1,50000,430,1,0
2016000371790,2,45000,7200,1,0
2016000371790,3,,,1,0
2016000372114,1,63000,300,6,0
2016000372114,2,10000,9150,6,0
2016000372114,3,40000,4230,6,0
2016000372853,1,0,,1,0
2016000373150,1,85000,630,6,0
2016000373150,2,15000,4220,8,0
2016000373373,1,45000,4020,6,0
2016000373373,2,20000,4760,6,0
2016000373373,3,,,6,0
2016000373940,1,0,5540,6,0
2016000373940,2,80000,3255,6,0
2016000373940,3,0,,6,0
2016000373940,4,0,4760,6,0
2016000373940,5,0,,6,0
2016000373940,6,0,,6,0
2016000373940,7,16800,5540,6,0
2016000374082,1,4000,4610,1,0
2016000374082,2,8000,2860,1,0
2016000374591,1,0,9920,2,0
2016000374956,1,0,410,1,0
2016000374995,1,504000,4010,1,0
2016000375111,1,0,310,6,0
2016000376231,1,0,120,6,0
2016000376231,2,85000,3600,6,0
2016000376231,3,0,,6,0
2016000376231,4,,,6,0
2016000376231,5,,,6,0
2016000376797,1,0,4220,1,0
2016000377506,1,95000,2900,1,0
2016000377506,2,63000,5820,1,0
2016000377506,3,,,1,0
2016000377677,1,0,,1,0
2016000378010,1,504000,10,1,0
2016000378010,2,140000,2100,1,0
2016000378010,3,,,1,0
2016000378275,1,504000,2100,1,0
2016000378275,2,0,6200,1,0
2016000378275,3,25000,2145,1,0
2016000378275,4,0,,1,0
2016000378439,1,80000,5310,6,0
2016000379016,1,0,,1,0
2016000379778,1,0,,2,0
2016000379814,1,215000,2010,1,0
2016000379814,2,180000,3258,1,0
2016000379814,3,215000,3256,1,0
2016000380068,1,120000,5240,1,0
2016000380107,1,115000,4710,1,0
2016000380107,2,100000,2710,1,0
2016000380107,3,,,1,0
2016000381014,1,504000,4710,1,0
2016000381014,2,200000,120,1,0
2016000381223,1,0,,6,0
2016000381285,1,75000,5240,1,0
2016000382556,1,55000,5240,1,0
2016000382556,2,0,2830,1,0
2016000382908,1,0,,1,0
2016000382985,1,50000,110,1,0
2016000382985,2,60000,50,1,0
2016000383792,1,179000,950,1,0
2016000385130,1,80000,1007,6,0
2016000385130,2,0,2750,6,0
2016000385212,1,0,,8,0
2016000385531,1,0,2830,1,0
2016000385531,2,,,1,0
2016000385961,1,0,,6,0
2016000386358,1,83000,2310,1,0
2016000386358,2,110000,3255,1,0
2016000386551,1,100000,4920,1,0
2016000386551,2,504000,4800,1,0
2016000386648,1,40000,310,1,0
2016000387554,1,0,,6,0
2016000387867,1,115000,110,1,0
2016000387867,2,20000,4030,9,0
2016000388988,1,0,,8,0
2016000389243,1,40000,4000,6,0
2016000389243,2,65000,4050,1,0
2016000389762,1,58000,4810,1,0
2016000389847,1,0,5860,2,0
2016000389847,2,19200,9600,2,0
2016000389847,3,3200,3930,2,0
2016000390093,1,50000,630,1,0
2016000391068,1,140000,120,6,0
2016000391068,2,80000,7010,6,0
2016000391068,3,,,6,0
2016000391068,4,61000,1030,1,0
2016000391068,5,51000,5250,1,0
2016000391252,1,0,,1,0
2016000391680,1,70000,2160,9,0
2016000391680,2,55000,3255,1,0
2016000391680,3,61000,3060,6,0
2016000391858,1,83000,5700,1,0
2016000391908,1,150000,3010,9,0
2016000391945,1,11900,4030,1,0
2016000391945,2,58000,1030,1,0
2016000391993,1,100000,1105,1,0
2016000391993,2,0,5620,1,0
2016000392172,1,0,,1,0
2016000392172,2,504000,120,1,0
2016000392172,3,,,1,0
2016000392172,4,,,1,0
2016000392172,5,,,1,0
2016000392571,1,0,1410,6,0
2016000392571,2,0,,6,0
2016000392571,3,54000,1460,6,0
2016000392571,4,17600,2310,6,0
2016000392571,5,0,,6,0
2016000393336,1,0,,6,0
2016000393586,1,0,6420,6,0
2016000393586,2,20000,7800,6,0
2016000393705,1,0,,1,0
2016000396191,1,0,,1,0
2016000396429,1,100000,2145,1,0
2016000396429,2,0,,7,0
2016000397040,1,0,4020,8,0
2016000397524,1,0,,1,0
2016000397544,1,0,,1,0
2016000397612,1,0,,6,0
2016000397612,2,0,,6,0
2016000397612,3,14000,4700,6,0
2016000397701,1,44000,4110,1,0
2016000397701,2,132000,1006,1,0
2016000397768,1,0,1007,1,0
2016000397768,2,41600,5860,6,0
2016000397768,3,,,6,0
2016000397768,4,,,6,0
2016000397784,1,0,9920,6,0
2016000397835,1,40000,5120,6,0
2016000397835,2,15000,5260,6,0
2016000397835,3,0,4220,6,0
2016000397835,4,0,,6,0
2016000398137,1,160000,1020,1,0
2016000398137,2,85000,1530,1,0
2016000398358,1,0,,1,0
2016000398358,2,0,,1,0
2016000398737,1,504000,3060,1,0
2016000398737,2,180000,10,1,0
2016000399075,1,22000,5120,6,0
2016000399075,2,600,5860,6,0
2016000399616,1,0,,1,0
2016000399616,2,0,,1,0
2016000399874,1,0,,6,0
2016000399874,2,0,,6,0
2016000400058,1,0,,1,0
2016000400058,2,0,,6,0
2016000401924,1,0,,2,0
2016000401924,2,0,4760,2,0
2016000402987,1,100000,430,1,0
2016000402987,2,65000,2630,6,0
2016000403193,1,150000,710,1,0
2016000403609,1,0,,6,0
2016000403609,2,0,,6,0
2016000406024,1,55000,50,9,0
2016000406391,1,140000,430,1,0
2016000407212,1,0,,6,0
2016000407212,2,0,220,1,0
2016000407652,1,200000,4710,1,0
2016000407652,2,150000,2630,6,0
2016000408222,1,0,,6,0
2016000408375,1,100000,1020,6,0
2016000408745,1,150000,1020,6,0
2016000408745,2,100000,1020,6,0
2016000408745,3,110000,1020,6,0
2016000408745,4,100000,9140,6,0
2016000409504,1,0,,1,0
2016000409504,2,0,,1,0
2016000409528,1,52000,110,1,0
2016000409528,2,38000,2400,1,0
2016000409636,1,95000,530,6,0
2016000409878,1,84000,3250,1,0
2016000409878,2,55000,136,1,0
2016000409878,3,,,1,0
2016000410053,1,0,,6,0
2016000410053,2,3000,1107,6,1
2016000410053,3,59000,800,6,1
2016000410053,4,,,6,1
2016000410053,5,0,,1,1
2016000410053,6,60000,2630,1,0
2016000410053,7,0,2200,6,0
2016000410053,8,45000,9140,1,0
2016000410053,9,56000,1300,1,0
2016000410691,1,160000,3255,1,0
2016000410691,2,65000,500,6,0
2016000410804,1,30000,6720,1,0
2016000410804,2,65000,3255,1,0
2016000411536,1,60000,3258,1,0
2016000411536,2,10000,2600,1,0
2016000411536,3,,,1,0
2016000412901,1,89000,800,1,0
2016000412901,2,0,,6,0
2016000413302,1,50000,5600,1,0
2016000413302,2,45000,5700,1,0
2016000413302,3,65000,1006,1,0
2016000413302,4,65000,630,1,0
2016000413403,1,72000,1760,1,0
2016000413403,2,0,,1,0
2016000413576,1,150000,800,6,0
2016000413576,2,54000,2860,6,0
2016000413583,1,0,,1,0
2016000413583,2,43000,9130,2,0
2016000413711,1,140000,3255,1,0
2016000414136,1,19200,5940,2,0
2016000415003,1,700,4620,2,0
2016000415684,1,72000,4850,1,0
2016000415684,2,200000,950,1,0
2016000415744,1,80000,50,6,0
2016000415744,2,0,4000,6,0
2016000415881,1,200000,136,6,0
2016000416169,1,47500,8610,7,0
2016000416169,2,,,8,0
2016000416169,3,50000,5700,9,0
2016000416403,1,30000,4040,1,0
2016000416403,2,300,4110,1,0
2016000416689,1,250000,430,1,0
2016000416689,2,504000,10,1,0
2016000416689,3,,,1,0
2016000416689,4,,,1,0
2016000416689,5,,,1,0
2016000416712,1,75000,4710,1,0
2016000416712,2,0,,9,0
2016000416896,1,135000,4840,1,0
2016000417025,1,0,,1,0
2016000417025,2,0,2860,6,0
2016000417106,1,130000,3255,6,0
2016000417106,2,45000,9350,6,0
2016000417106,3,,,6,0
2016000417303,1,0,,2,0
2016000417983,1,12000,710,6,0
2016000417983,2,45000,4230,6,1
2016000417983,3,0,,6,1
2016000417983,4,,,6,1
2016000417983,5,,,6,1
2016000418055,1,60000,800,6,0
2016000418055,2,0,,6,0
2016000418055,3,0,,6,0
2016000418276,1,90000,3255,1,0
2016000418468,1,0,120,1,0
2016000418508,1,0,,1,0
2016000418508,2,40000,2810,1,0
2016000418802,1,240000,430,1,0
2016000418802,2,190000,1760,1,0
2016000418802,3,,,1,0
2016000418802,4,,,1,0
2016000419506,1,150000,430,1,0
2016000419506,2,0,1820,1,0
2016000419506,3,,,1,0
2016000419516,1,0,4250,6,0
2016000419516,2,25000,4400,6,0
2016000419516,3,40000,8740,6,0
2016000419516,4,,,6,0
2016000420342,1,0,,2,0
2016000420417,1,0,,1,0
2016000421109,1,235000,800,1,0
2016000421109,2,50000,2400,1,0
2016000421109,3,0,,1,0
2016000421109,4,0,,1,0
2016000421138,1,5000,4650,9,0
2016000421416,1,50000,800,6,0
2016000421436,1,0,,1,0
2016000421436,2,0,,1,0
2016000421520,1,145000,2100,1,0
2016000422077,1,0,,6,0
2016000422077,2,0,,6,0
2016000422077,3,60000,4220,6,0
2016000422979,1,12000,4230,2,0
2016000422979,2,,,2,0
2016000424344,1,0,,1,0
2016000425040,1,4000,4610,1,0
2016000425040,2,7000,4610,1,0
2016000425386,1,0,,2,0
2016000425552,1,100000,3255,1,0
2016000427192,1,74000,20,6,0
2016000427192,2,80000,5600,1,0
2016000427518,1,0,,1,0
2016000427822,1,504000,840,1,0
2016000427822,2,70000,10,1,0
2016000427822,3,,,1,0
2016000428625,1,38000,4120,6,0
2016000428625,2,26000,4230,6,0
2016000428625,3,29900,6260,6,0
2016000428625,4,0,,6,0
2016000428625,5,30000,4510,6,0
2016000428625,6,0,,6,0
2016000428625,7,,,6,0
2016000428665,1,21000,4000,1,0
2016000428665,2,0,4600,1,0
2016000428665,3,3000,4600,1,0
2016000428665,4,,,1,0
2016000428665,5,,,1,0
2016000429382,1,3300,4150,1,0
2016000429549,1,15000,2200,6,0
2016000429549,2,0,,6,0
2016000429896,1,35000,630,1,0
2016000429896,2,130000,1530,1,0
2016000430174,1,0,4920,1,0
2016000430174,2,130000,430,6,0
2016000430174,3,,,9,0
2016000430174,4,,,1,0
2016000430241,1,0,725,1,0
2016000430304,1,0,,1,0
2016000430304,2,65000,5165,1,0
2016000430304,3,720,5620,1,0
2016000430928,1,164000,2630,1,0
2016000431672,1,91000,840,1,0
2016000431672,2,145000,1410,6,0
2016000431672,3,100000,1220,1,0
2016000431962,1,0,,1,0
2016000431962,2,100000,710,8,0
2016000432298,1,0,9140,1,0
2016000432298,2,71000,5700,9,0
2016000432969,1,60000,2000,1,0
2016000432969,2,108000,2710,1,0
2016000432969,3,,,1,0
2016000433387,1,0,,1,0
2016000433651,1,0,,1,0
2016000433651,2,0,,1,0
2016000433699,1,179000,850,1,0
2016000434225,1,95000,740,6,0
2016000434225,2,0,2910,9,0
2016000434409,1,20000,4760,2,0
2016000434447,1,3500,2025,1,0
2016000434649,1,100000,1300,6,0
2016000434649,2,60000,3050,6,0
2016000434671,1,0,,2,0
2016000435160,1,0,,2,0
2016000435581,1,102000,1020,1,0
2016000435674,1,35000,2040,2,0
2016000435770,1,100000,50,1,0
2016000436243,1,80000,2010,9,0
2016000436641,1,0,,1,0
2016000436909,1,79000,110,1,0
2016000437111,1,0,800,6,0
2016000437111,2,15000,9140,6,0
2016000437111,3,0,,6,0
2016000437111,4,25000,8740,6,0
2016000437334,1,0,,1,0
2016000437808,1,0,5120,1,0
2016000437808,2,110000,1010,1,0
2016000437808,3,,,1,0
2016000437808,4,,,1,0
2016000437809,1,504000,2100,1,0
2016000437809,2,0,2630,1,0
2016000439261,1,283000,4130,9,0
2016000441084,1,85000,2050,1,0
2016000441084,2,65000,7540,9,0
2016000441084,3,,,1,0
2016000441084,4,,,1,0
2016000441084,5,,,1,0
2016000441142,1,150000,1020,1,0
2016000441142,2,0,4720,9,0
2016000441259,1,0,,1,0
2016000441259,2,0,,1,0
2016000441855,1,122000,1020,1,0
2016000442052,1,504000,10,1,0
2016000442052,2,0,2850,1,0
2016000442052,3,,,1,0
2016000442211,1,95000,1060,6,0
2016000442211,2,75000,3255,1,0
2016000442211,3,,,9,0
2016000442211,4,,,9,0
2016000442875,1,0,,1,0
2016000443092,1,95000,2850,1,0
2016000443092,2,95000,710,1,0
2016000443122,1,0,,6,0
2016000443168,1,0,2100,6,0
2016000443168,2,23300,1107,8,0
2016000443969,1,0,,6,0
2016000443969,2,76000,5700,6,0
2016000444289,1,0,4900,1,0
2016000444289,2,504000,10,1,0
2016000444441,1,100000,2710,1,0
2016000444441,2,40000,725,1,0
2016000444972,1,0,430,1,0
2016000444972,2,80000,2145,1,0
2016000445254,1,160000,1107,6,0
2016000445254,2,0,9920,6,0
2016000445775,1,0,710,1,0
2016000445775,2,63000,430,1,0
2016000445945,1,6000,2200,1,0
2016000445945,2,0,,1,0
2016000446213,1,1700,4760,1,0
2016000446398,1,0,310,6,0
2016000446398,2,0,,6,0
2016000446488,1,125000,120,1,0
2016000446488,2,95000,800,1,0
2016000446488,3,65000,850,1,0
2016000446488,4,90000,430,1,0
2016000446750,1,0,,1,0
2016000447168,1,98000,740,1,0
2016000447168,2,35000,4540,6,0
2016000447493,1,0,2910,6,0
2016000448009,1,0,,6,0
2016000448109,1,16200,5620,8,0
2016000448109,2,1200,5120,1,0
2016000448189,1,3000,4110,1,0
2016000449249,1,50000,3060,9,0
2016000449249,2,60000,3060,1,0
2016000449638,1,0,3655,1,0
2016000449638,2,504000,1020,1,0
2016000449638,3,,,1,0
2016000449638,4,,,1,0
2016000450412,1,0,,1,0
2016000450455,1,0,9920,1,0
2016000450761,1,8700,9620,6,0
2016000450761,2,9000,4720,6,0
2016000451539,1,58000,1965,1,0
2016000451539,2,54000,2310,1,0
2016000451875,1,3000,5400,1,0
2016000451875,2,100000,5000,1,0
2016000451902,1,1000,5400,1,0
2016000452001,1,0,,6,0
2016000452001,2,20000,4720,6,0
2016000452970,1,165000,5000,6,0
2016000452970,2,20000,5510,1,0
2016000453219,1,0,,1,0
2016000454067,1,0,2720,1,0
2016000454067,2,0,,1,0
2016000454067,3,5000,2920,1,0
2016000454071,1,123000,1240,1,0
2016000454071,2,0,4760,1,0
2016000454104,1,118000,20,6,0
2016000454161,1,0,,2,0
2016000454161,2,43000,800,2,0
2016000454736,1,93000,350,1,0
2016000456469,1,67000,800,1,0
2016000456469,2,110000,2850,1,0
2016000457061,1,120000,1020,1,0
2016000457465,1,0,220,1,0
2016000457465,2,0,2630,1,0
2016000457465,3,,,1,0
2016000457905,1,55000,10,2,0
2016000457905,2,150000,840,2,0
2016000458420,1,40000,1360,1,0
2016000458420,2,90000,1020,1,0
2016000458648,1,53000,2310,1,0
2016000458648,2,0,,8,0
2016000458648,3,43000,4220,8,0
2016000458677,1,0,,1,0
2016000458793,1,0,,2,0
2016000458992,1,0,735,1,0
2016000458992,2,,,1,0
2016000458992,3,150000,1860,1,0
2016000459083,1,270000,2100,8,0
2016000459869,1,504000,2100,1,0
2016000459869,2,0,,1,0
2016000459869,3,,,1,0
2016000459869,4,,,1,0
2016000459869,5,100000,910,1,0
2016000460121,1,0,,2,1
2016000460249,1,32000,9150,6,0
2016000460249,2,5000,4720,6,0
2016000460249,3,54000,9150,6,0
2016000460303,1,30000,3645,1,0
2016000460303,2,31000,1610,1,0
2016000460303,3,50000,5700,1,0
2016000460303,4,65000,5700,1,0
2016000460434,1,220000,1020,9,0
2016000460434,2,130000,4700,1,0
2016000460827,1,504000,850,1,0
2016000460827,2,0,2850,1,0
2016000460827,3,,,1,0
2016000460827,4,,,1,0
2016000461092,1,35000,5510,6,0
2016000461092,2,29000,5000,6,0
2016000461092,3,16900,3600,6,0
2016000461092,4,0,,6,0
2016000461092,5,0,,6,0
2016000461092,6,15100,5550,6,0
2016000461814,1,0,,1,0
2016000462352,1,0,,1,0
2016000462722,1,20000,5620,8,0
2016000462722,2,60000,4760,6,0
2016000462731,1,145000,1020,1,0
2016000462731,2,65000,1006,1,0
2016000462844,1,0,2100,1,0
2016000463160,1,175000,410,1,0
2016000463160,2,0,,1,0
2016000463169,1,0,,6,0
2016000463169,2,12000,4220,6,0
2016000463256,1,0,,1,0
2016000463256,2,0,,1,0
2016000465335,1,60000,5540,6,0
2016000465335,2,0,,6,0
2016000465335,3,0,,6,0
2016000465711,1,0,,1,0
2016000465711,2,84000,2145,1,0
2016000466264,1,0,,1,0
2016000466264,2,0,940,6,0
2016000466264,3,0,2600,1,0
2016000466610,1,230000,350,1,0
2016000466652,1,0,410,1,0
2016000466760,1,57000,4760,1,0
2016000466760,2,54000,5400,1,0
2016000466760,3,58000,2630,1,0
2016000467091,1,0,,8,0
2016000467489,1,90000,4820,1,0
2016000467751,1,150000,10,6,0
2016000467751,2,0,10,6,0
2016000467751,3,,,6,0
2016000469323,1,140000,3255,8,0
2016000469451,1,130000,710,6,0
2016000469451,2,275000,850,1,0
2016000469557,1,70000,3060,6,0
2016000469557,2,61000,3060,6,0
2016000470000,1,0,,6,0
2016000470000,2,0,,6,0
2016000470661,1,0,6050,1,0
2016000470661,2,150000,3255,6,0
2016000470661,3,1200,6050,9,0
2016000470661,4,60000,3060,6,0
2016000471058,1,0,,1,0
2016000471258,1,0,4760,8,0
2016000471258,2,0,9920,8,0
2016000471431,1,70000,430,6,0
2016000471431,2,20000,4760,6,0
2016000471431,3,0,,6,0
2016000471431,4,,,6,0
2016000471431,5,,,6,0
2016000471431,6,6000,735,6,0
2016000471431,7,0,,6,0
2016000471693,1,600,600,1,0
2016000471693,2,25000,430,1,0
2016000471693,3,90000,10,1,0
2016000471693,4,48000,6260,1,0
2016000471693,5,25000,4720,1,0
2016000472658,1,0,,1,0
2016000472658,2,0,,1,0
2016000473594,1,130000,800,1,0
2016000473594,2,65000,20,1,0
2016000473759,1,52000,4700,1,0
2016000473759,2,0,2340,6,0
2016000474131,1,0,,1,0
